ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url
2021-04-18,"Podlézání Rusku z Hradu i Strakovy akademie musí konečně skončit. To znamená žádné Dukovany pro Rosatom, žádné lokajské cesty do Moskvy pro pochybnou vakcínu. Je nejvyšší čas narovnat páteř!",NA,NA,NA,2021-04-19,2021-04-23,CZK,TOP 09,90002267161,TOP 09,8000,8999,4474381982572541,50000,59999,500001,1000000,https://www.facebook.com/ads/archive/render_ad/?id=4474381982572541&access_token={access_token}
2021-04-18,Před několika okamžiky jsem se v ČT24 vyjádřil k obvinění Ruska z podezření ze zapojení do výbuchu ve Vrběticích. Souhlasíte se mnou? Napište mi do komentářů. Přeji hezký den,NA,NA,Tomio Okamura v ČT24 k obvinění Ruska ze zapojení do výbuchu ve Vrběticích (17.4.2021),2021-04-18,2021-04-20,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,748950735981318,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=748950735981318&access_token={access_token}
2021-04-17,"SeznamZprávy mi v jejich dnešní anketě položily tyto otázky: ”Měl by do voleb dovládnout Andrej Babiš? Nebo je v Česku někdo lepší, kdo by měl zemi dovést k volbám?” Poslal jsem jim následující odpověď🙂:

“Vaše otázka má dvě odpovědi – čistě politicky by byl „ideál“ do termínu říjnových voleb třeba pan Bartoš z Pirátů, Fiala z ODS nebo třeba paní Pekarová z TOP 09, jelikož by se do řádných voleb stihli za krátkou dobu znemožnit tak, jako současná vláda. Rychle by se ukázalo, že jejich návrhy nejsou řešením, takže by je to oslabilo ve volbách a zároveň by nestihli napáchat v republice tolik škody. Ale pokud vaši otázku vezmeme vážně, tak ideál v dnešní době by byl ekonom se zdravým rozumem – a takových jmen je několik. Ekonomové nezávislí na politice by si mohli dovolit luxus dělat kroky, které budou prospěšné všem, nikoli jen úzké skupině vybraných lobbistů či zájmových skupin”.

Souhlasíte se mnou? Napište mi do komentářů. Přeji hezký den",NA,NA,NA,2021-04-17,2021-04-19,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,237532038121636,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=237532038121636&access_token={access_token}
2021-04-17,"Dobrá zpráva. Podle nedávného průzkumu si 48 procent Francouzů myslí, že vítězství spojenkyně SPD a mojí kamarádky Marine Le Pen v prezidentských volbách je pravděpodobné (o sedm procent více oproti měření před šesti měsíci). Nejčastěji si to myslí mladí lidé ve věku od 18 do 24 let a také dělníci. Březnový průzkum agentury Harris Interactive-L’Opinion ukázal, že první kolo by vyhrála se ziskem 26 procent hlasů. Šance mezi Macronem a Marine jsou velmi vyrovnané. Držíme Marine palce, abychom mohli mít Evropu spolupracujících suverénních národů! Čelí totiž stejně jako my obrovskému náporu globalistických a sluníčkářských médií a elit. Vlastenci se musí spojit proti diktátu Bruselu a islamizaci Evropy!

„Rozdělení na levici a pravici už neexistuje. Dnes proti sobě stojí globalisté a nacionalisté,“ prohlásila Marine koncem března správně. 

I hnutí SPD sjednocuje vlastence a někteří z nich byli členy stran pravicových a někteří levicových. Nám ale nejde o to národ rozdělovat na levici a pravici, ale o to, abychom národ sjednotili. V době, kdy jde pod náporem globalismu, neomarxismu a islamismu o holé přežití a existenci našeho národa a státu, musíme být jednotní a táhnout za jeden provaz!",NA,NA,NA,2021-04-18,2021-04-19,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,200,299,304945557700191,4000,4999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=304945557700191&access_token={access_token}
2021-04-17,"Tenhle mem jsem viděl na netu. Souhlasíte? :-) Rodina na 1. místě!

https://rodinanaprvnimmiste.cz/",NA,NA,NA,2021-04-17,2021-04-19,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,235990991548991,5000,5999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=235990991548991&access_token={access_token}
2021-04-17,"V TV Barrandov jsem okomentoval nejnovější zákulisí kolem současné vládní krize, jak stabilizovat současnou nestabilní situaci, vakcíny Sputnik, stoupající volební preference SPD, hlasování o (ne)důvěře vládě a další aktuality. Jak se Vám pořad líbil? Souhlasíte se mnou? Napište mi do komentářů. Přeji hezký den",NA,NA,Tomio Okamura v TV Barrandov o zákulisí současné vládní krize a řešeních (16.4.2021),2021-04-17,2021-04-19,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,1375280186191308,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=1375280186191308&access_token={access_token}
2021-04-17,"V souvislosti s aktuální politickou situací a trvale rostoucími volebními preferencemi hnutí SPD před blížícími se sněmovními volbami, jsou naši členové kontaktováni na různých úrovních členy jiných politických stran a hnutí s podobným programem, se žádostmi k případné spolupráci a podpoře. Máme tím na mysli zejména hnutí Trikolora.

Hnutí SPD již dlouhodobě vyzývá ke sjednocování vlastenecké fronty, aby při následujících volbách hlasy pro subjekty s podobným programem, ale nízkými volebními preferencemi nepropadly a nepřipadly tak po přepočítání hlasů paradoxně straně s opačným politickým programem, která ve volbách uspěje. 

Pokud budou členové SPD kontaktováni členy jiných stran s podobným programem, potom předsednictvo hnutí vyzývá naše členy, předsednictva Regionálních klubů a ostatních orgánů hnutí, aby se v případě žádostí k případným schůzkám, za dodržení veškerých protiepidemických opatření, s těmito členy nebránili a vyslechli si jejich názory a podmínky případné podpory a spolupráce, protože každý hlas se u voleb počítá. Zároveň je potřeba jasně odmítnout jednání s lidmi, kteří v minulosti hnutí SPD poškodili, dezertovali, nebo byli vyloučeni.

Jenom připomínám, že až do roku 2027 jsou každoročně plánovány volby, přičemž nejbližší budou do komunálu již v příštím roce. Do té doby je spousta času na to, aby se zájemci o spolupráci jako naši noví členové - čekatelé aktivně zapojili do politické práce v rámci činnosti našich oblastních a místních klubů, které budou následně sestavovat a navrhovat kandidátky do komunálních voleb, které předsednictva Regionálních klubů budou doporučovat ke schválení předsednictvu hnutí.

Hnutí SPD je dnes jediným parlamentním politickým subjektem, který hájí národní zájmy, bojuje za národní suverenitu a prosazuje přímou volbu prezidenta a referendum o vystoupení z EU. Dlouhodobě vyzýváme ke sjednocení vlasteneckých sil pod křídly hnutí SPD. Vítáme iniciativy, které povedou ke sjednocení vlastenců před blížícími se podzimními volbami pod křídly hnutí SPD. Přidejte se k nám. Česká republika na 1. místě! 👍❤🇨🇿🇨🇿🇨🇿

Hnutí SPD je zásadní vlastenecká síla v rámci politického systému ČR. Do sněmovních voleb budeme kandidovat samostatně. To však neznamená, že odmítáme spolupráci a vzájemnou podporu s cílem dosáhnout maximálního volebního výsledku. Před sněmovními volbami v zájmu spolupráce sil oslovím politické strany s podobným programem se kterými dříve proběhla poctivá spolupráce. Hnutí SPD po dohodě a se souhlasem členské základny chce umožnit účast na svých kandidátkách vlasteneckým osobnostem a zástupcům občanských iniciativ. Hnutí SPD nebude jednat s lidmi, kteří v minulosti hnutí SPD poškodili, dezertovali, nebo byli vyloučeni. Takovým lidem šlo a jde vždy jen o oslabení hnutí SPD. Je jedno jestli tak činí s politické naivity, osobních ambicí, nebo jde o provokatéry.",NA,NA,NA,2021-04-18,2021-04-19,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,200,299,476527136925650,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=476527136925650&access_token={access_token}
2021-04-17,"Na Západě se rozmáhá rasismus proti bělochům. Někteří zástupci francouzské levice podpořili tamní studentskou unii UNEF za to, že na setkání věnovanému diskriminaci zakázala vstup všem bělochům. Podle pařížské místostarostky Audrey Pulvarové pak sice má být bělochům vstup dovolen, ale jen za podmínky, že budou mlčet. Takže běloši budou vyřazováni z veřejných debat a mají mlčet? To je rasismus, segragace a diskriminace naruby! 

V knize Pohřbívání svobody spisovatel Benjamin Kuras zase uvádí, že University of Wisconsin například zavádí studijní předmět „Problém bělosti“ o tom, jak se má člověk vypořádat s tím, že je běloch a tím pádem patří ke kolonizátorům a utlačovatelům a musí tudíž bílou nadřazenost vymýtit...
 
Profesor George Ciccariello-Maher zase oznámil, že si přeje „genocidu bělochů“. Připomeňme, že pedagožka tmavé pleti Priyamvada Gopalová z prestižní britské univerzity v Cambridgi napsala na Twitter, že na životech bílých nezáleží... 
 
Odsuzujeme rasismus bělochů proti černochům i rasismus černochů proti bělochům. Podle sluníčkářů existuje jenom rasismus proti černochům. 
 
Vidíme, že takzvaní „bojovníci proti rasismu“ prosazují rasismus naruby – protibělošský rasismus. Musíme se proti tomu bránit, nebo se staneme otroky ve své vlastní zemi.",NA,NA,NA,2021-04-17,2021-04-21,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,971612973649528,8000,8999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=971612973649528&access_token={access_token}
2021-04-16,"Mám skvělou zprávu! Podařilo se nám ve Sněmovně definitivně prosadit zákon z pera SPD, že na ošetřovném se s rodiči mohou vystřídat i nejbližší příbuzní. Podařilo se nám konkrétně prosadit, aby možnost nároku na krizové ošetřovné v době uzavření škol a školek měli i nejbližší příbuzní dítěte nežijící ve společné domácnosti, pokud jsou nemocensky pojištěnými zaměstnanci. Nejde o novou dávku, ale možnost volby, že se o dítě postarají nejbližší příbuzní a dostanou ošetřovné místo rodičů. Můžou se tak v péči vystřídat. Není zde hrozba zneužívání nepřizpůsobivými, protože ošetřovné mohou dostat pouze zaměstnané osoby. Zájmy poctivých, slušných a pracujících občanů a rodin jsou pro nás v hnutí SPD vždy na prvním místě!

V minulém roce jsme tento návrh podali dvakrát, ale pokaždé byl zamítnut. Ošetřovné po schválení Senátem a po podpisu prezidenta republiky bude tedy moci čerpat místo rodiče i nejbližší příbuzný dítěte, který s ním nežije ve společné domácnosti, ale je zároveň nemocensky pojištěným zaměstnancem. Tento návrh v době mimořádných opatření tedy umožňuje rodičům volbu, zda s dítětem zůstanou sami doma, a nebo je vystřídá například teta dítěte. Díky naší poslankyni Lucce Šafránkové, která to měla na starosti.

Enormně nám záleží na tom, aby se zejména rodiče-samoživitelé a nízkopříjmoví rodiče mohli při péči o děti v době uzavření škol a školek vystřídat s dalšími rodinnými příslušníky. Hlavně proto, aby se zastavil propad jejich příjmů s reálným rizikem pádu do dluhových a exekučních pastí. Záleží nám i na tom, aby se do zaměstnání mohli vrátit nyní snad ještě více než kdykoli jindy potřební rodiče-zdravotníci či záchranáři a vůbec všichni příslušníci dalších společensky důležitých profesí. A záleží nám taky na tom, aby v důsledku dlouhodobé absence nepřicházeli o svá pracovní místa zaměstnanci se smlouvami na dobu určitou a zaměstnanci v tzv. zkušební době.

Zájmy poctivých, slušných a pracujících občanů a rodin jsou pro nás v hnutí SPD vždy na prvním místě!",NA,NA,NA,2021-04-17,2021-04-21,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,5000,5999,1712943555761264,70000,79999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=1712943555761264&access_token={access_token}
2021-04-16,Spojenkyně SPD v evropské vlastenecké frakci a moje kamarádka Marine má podle mě jednoznačně pravdu. Co myslíte? :-),NA,NA,NA,2021-04-17,2021-04-18,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,299999688141801,2000,2999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=299999688141801&access_token={access_token}
2021-04-16,"Neřečníme, pomáháme. Obrátil se na mě občan, který dostává invalidní důchod II. stupně - pouhých 5543 Kč měsíčně. To je šílené. Hnutí SPD dlouhodobě z opozice bojuje za zvyšování invalidních důchodů, z kterých se dnes nedá vyžít. Ihned jsem poslal interpelaci ministryni sociálních věcí Maláčové (ČSSD) a žádám jí, aby tomuto tomuto pánovi pomohla. Hnutí SPD podalo zákon na stanovení minimálního důstojného důchodu na hranici chudoby, což je dnes v ČR cca 15 tisíc korun měsíčně. A až od teto částky výše zásluhově. Ostatní strany nám ale ve Sněmovně náš návrh blokují. Doufám, že v říjnových volbách posílíme, abychom mohli silněji prosazovat náš program. Slušný člověk na 1.místě!
 
Vážená paní ministryně, víte o tom, že v naší zemi žijí důchodci, kteří mají důchod, z něhož nezaplatí ani bydlení? Z čeho mají platit léky, jídlo, ošacení, obuv apod.? Mají podle Vás nárok i na to, aby si zajeli na dovolenou nebo si dopřáli nějakého koníčka nebo třeba také jen pivo s přáteli? Co jste do dnešního dne ve své funkci proto udělala a ptáme se, zda těmto lidem hodláte nějak systémově pomoci. Žádáme Vás, abyste minimálně pomohla tomuto konkrétnímu invalidnímu spoluobčanovi, který se na mě obrátil. Kontakt na něj Vám předávám.
 
Předem děkuji za Vaši odpověď.
 
S úctou,
Tomio Okamura",NA,NA,NA,2021-04-17,2021-04-18,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,200,299,280303337121495,5000,5999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=280303337121495&access_token={access_token}
2021-04-16,"Jsem rád, že se také prezident Zeman prostřednictvím svého kancléře ohradil proti nespravedlivému trestu pro českého fotbalistu Slávie Ondřeje Kúdelu za údajnou rasistickou urážku. Jednak jde o potrestání fakticky bez důkazů, jednak je neadekvátní. Kemar Roofe, který svým likvidačním zákrokem zranil slávistického brankáře Ondřeje Koláře, dostal trest na čtyři zápasy a Kamara, který po zápase Kúdelu napadl, odešel se třízápasovým trestem. A za verbální projev a údajný rasismus bez důkazu trest deset zápasů?! To je nehoráznost! Je dobře, že se Hrad postavil i proti proti-bělošskému rasismu, který podle mého názoru prosazují sluníčkáři a hnutí Black lives matter.

„Odsuzujete slušného člověka bez jediného důkazu. Znemožňujete sportovci plnit si sen v Evropské lize. To vše jen proto, abyste naplnili zvrácená očekávání úzké skupiny aktivistů a klubu neschopného vítězit na hřišti, o to více však vykřikujícím prázdné a ublížené fráze o rasismu,” napsal trefně hradní kancléř Mynář.  

V dopise Mynář připomněl, že z boje proti rasismu se stal „boj neúspěšných proti úspěšným”, přičemž hrozí, že „osoba s jinou než černou barvou pleti” bude diskriminována.

Kancléř připomněl, že trest za neprokázaný rasismus rezonuje v české společnosti. 

„Nepoklekneme před vámi a žádné výhrůžky na českého fotbalového fanouška neplatí,” uvedl s odkazem na gesto pokleknutí před zápasem, které některé kluby praktikují na podporu hnutí Black Lives Matter.

Nepoklekneme!",NA,NA,NA,2021-04-16,2021-04-18,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,2555738891402589,6000,6999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=2555738891402589&access_token={access_token}
2021-04-16,"Reportáž o pokrytectví Pirátů a o tom, jaké sluníčkářské šílenosti prosazují ve školství",NA,NA,"Reportáž o pokrytectví Pirátů a o tom, jaké sluníčkářské šílenosti prosazují ve školství",2021-04-16,2021-04-18,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,500,599,1137119326761266,10000,14999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=1137119326761266&access_token={access_token}
2021-04-15,"SPOLU zajistíme chytrý a štíhlý stát. Současná státní správa trpí obezitou a dieta je naprosto nezbytná. Řešením je méně byrokracie a povinností pro občana, kterému se stát nemá plést do života více, než je nezbytně nutné.

S digitalizací státní správy zajistíme nejen výrazně nižší výdaje, ale i to, že osobní údaje a požadavky zadáte jen jednou a úřady si je předají mezi sebou. Stát má lidem šetřit čas, ne je posílat na okružní jízdu po byrokratických zastávkách. Internet na celém území ČR bude samozřejmostí!

To a mnohem více představíme SPOLU v našem programu!
#SPOLU",NA,NA,Program: SPOLU pro chytrý stát!,2021-04-17,2021-04-29,CZK,TOP 09,90002267161,TOP 09,6000,6999,220839846498436,125000,149999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=220839846498436&access_token={access_token}
2021-04-15,"Vzdělání je nejlepší investicí, kterou každý z nás může dopřát sobě, svým dětem a koneckonců i celé společnosti, protože vzdělaná společnost je prosperující společnost.

SPOLU zajistíme, aby sociální a zdravotní podmínky rodin nebyly překážkou přístupu ke kvalitnímu vzdělání, zdravotní péči a dostupnému bydlení. Stát musí pomoci těm, kteří to skutečně potřebují!
To a mnohem více představíme SPOLU v našem programu!
#SPOLU",NA,NA,Program: SPOLU pro zdravou rodinu,2021-04-16,2021-04-28,CZK,TOP 09,90002267161,TOP 09,6000,6999,4228483953838161,125000,149999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=4228483953838161&access_token={access_token}
2021-04-16,"Nemůžeme sedět se založenýma rukama a nečinně sledovat, jak současná vláda skáče podle notiček prezidenta. Vládu je potřeba sesadit a vypsat nové volby, aby vznikla nová vláda s jasnou většinou a legitimitou.

Nejen, že vláda zjevně ztratila většinu ve Sněmovně a ministři se v ní střídají jak na orloji, ale hlavně kvůli ní zbytečně umírají lidé. Česko je nejhorší v boji s koronavirem a je tlačeno do nákupu neschválené vakcíny a přidělení tendru na dostavbu Dukovan Rusku. To musí konečně skončit. Příští vláda musí prezidentovi konečně zatnout tipec.",NA,NA,NA,2021-04-16,2021-04-22,CZK,TOP 09,90002267161,TOP 09,5000,5999,570136143906820,45000,49999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=570136143906820&access_token={access_token}
2021-04-15,"752 000! Tolik občanů dneska v Česku žije v exekucích. Pomohlo k tomu i 20 let exekučního byznysu schváleného minulými vládami. Konečně je ale šance na změnu. Sněmovna má dnes jedinečnou příležitost s tímhle byznysem skoncovat a v rámci novely exekučního řádu zavést princip jeden dlužník = jeden exekutor v místě bydliště, kterého přidělí soudem. Nebude tak do budoucna možné, aby vám na dveře klepalo třeba 7 exekutorů. Je čas zastavit byznys s exekucemi a dát lidem šanci dostat se z dluhových pastí. 
 
Držte proto palce našemu Lukáš Kolářík! Na dnešní den čekáme poslední tři roky.",NA,NA,"Zastavme exekuční byznys, dnes je jedinečná šance!",2021-04-15,2021-04-17,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,500,599,133716072059080,8000,8999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=133716072059080&access_token={access_token}
2021-04-15,"752 000! Tolik občanů dneska v Česku žije v exekucích. Pomohlo k tomu i 20 let exekučního byznysu schváleného minulými vládami. Konečně je ale šance na změnu. Sněmovna má dnes jedinečnou příležitost s tímhle byznysem skoncovat a v rámci novely exekučního řádu zavést princip jeden dlužník = jeden exekutor v místě bydliště, kterého přidělí soudem. Nebude tak do budoucna možné, aby vám na dveře klepalo třeba 7 exekutorů. Je čas zastavit byznys s exekucemi a dát lidem šanci dostat se z dluhových pastí. 
 
Držte proto palce našemu Lukáš Kolářík! Na dnešní den čekáme poslední tři roky.",NA,NA,"Zastavme exekuční byznys, dnes je jedinečná šance!",2021-04-15,2021-04-17,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,2500,2999,461786881570153,35000,39999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=461786881570153&access_token={access_token}
2021-04-15,"752 000! Tolik občanů dneska v Česku žije v exekucích. Pomohlo k tomu i 20 let exekučního byznysu schváleného minulými vládami. Konečně je ale šance na změnu. Sněmovna má dnes jedinečnou příležitost s tímhle byznysem skoncovat a v rámci novely exekučního řádu zavést princip jeden dlužník = jeden exekutor v místě bydliště, kterého přidělí soudem. Nebude tak do budoucna možné, aby vám na dveře klepalo třeba 7 exekutorů. Je čas zastavit byznys s exekucemi a dát lidem šanci dostat se z dluhových pastí. 
 
Držte proto palce našemu Lukáš Kolářík! Na dnešní den čekáme poslední tři roky.",NA,NA,"Zastavme exekuční byznys, dnes je jedinečná šance!",2021-04-15,2021-04-17,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,200,299,2902772436659647,2000,2999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=2902772436659647&access_token={access_token}
2021-04-15,"Internetem, a to jak na sociálních sítích, tak v řetězových mailech, se šíří v různých variantách absurdní dezinformace o pirátských návrzích proti českým seniorům. Podle těchto nesmyslů chtějí Piráti odebírat volební právo, řidičské průkazy lidem starším 70 let nebo rušit důchody. Jde o absurdní nesmysly s cílem vystrašit lidi.

Podle řetězových emailů je možné všechny údajné návrhy dohledat v archivu Sněmovny. Vyhlašujeme proto odměnu 100 000,- pro kohokoli, kdo by tyto údajné návrhy v archivu (https://www.psp.cz/sqw/sntisk.sqw?F=N) nalezl, ale varujeme, je to zbytečná práce: tyto návrhy samozřejmě nikdy nevznikly. Ostatně sami jsme podali na Kancelář Poslanecké sněmovny žádost o informace stran zmíněných návrhů, a ta se ve svém stanovisku vyjádřila jednoznačně: žádné takové návrhy neexistují. (Dokument naleznete zde: http://www.pirati.cz/assets/pdf/vyjadreni-psp.pdf)

„Prolistování sněmovního archivu nicméně zbytečné není, občan se může přesvědčit, kolik návrhů jsme podali a co se nám podařilo z opozice prosadit, třeba i ve prospěch seniorů,“ uvedl předseda Pirátů Ivan Bartos.",NA,NA,NA,2021-04-15,2021-04-29,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,3500,3999,2995528757434737,50000,59999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=2995528757434737&access_token={access_token}
2021-04-15,"„Každému přeji naplněné a aktivně prožité stáří. ☺️

Současným seniorům a samozřejmě i těm budoucím - a jednou i sobě a svým blízkým. Stárnutí je přirozené a proměňování životních rolí se týká nás všech. Proto jsme rozjeli takzvané ""paluby"" - rozhovory přímo se seniory, kteří mají přímou zkušenost s tím, co by se dalo v naší společnosti zlepšit, aby se v ní cítili co nejlépe všichni. Aby mohli žít podle svých představ, bezpečně, a přitom naplno.

Je to samozřejmě velký cíl a bude zapotřebí hodně práce i spolupráce. Jsem ale ráda, že nám s ním pomáhají skvělí lidé, jako je Irena Koutská (na fotce), která vede řadu aktivit našeho ""seniorského podpalubí"" a také spolu s několika dalšími tvoří tým pro přípravu kvalitního seniorského programu. 
Irena je sama velmi akční. Stále jezdí tlumočit do Evropského parlamentu, vaří jídlo pro potřebné a na seniorské palubě rozjela například francouzské a anglické konverzace. Stejně tak se účastní i knížních klubů, kde se potkávají senioři z paluby a Mladé pirátstvo. Přála bych si jednou takhle naplněné dny. 

A právě v takové seberealizaci a svobodě chceme co nejvíce lidí podpořit. Ať je možné být doma, byť třeba s podporou. Ať se obcím vyplatí pomáhat s prevencí a rehabilitací. Ať nedochází místa v celoživotním vzdělávání a kurzech využívání nových technologií. Chceme také podpořit sousedskou výpomoc, která dobrovolnicky funguje v mnoha zemích. Zkrátka: ať každý má na koho se obrátit pro pomoc a současně ať každý má možnost, jak aktivně trávit čas, pokud o to stojí. 

Podrobný program teprve představíme po jeho schválení, ale jeho směřování je už, jak vidíte, zřejmé. Zároveň se snažíme maximálně pomáhat už teď i z opozičních lavic. Povedlo se nám třeba prosadit změnu pravidel pro valorizace důchodů. Lidé by nově měli dostávat zvýšení důchodu vždy už od 1. ledna, nikoliv až od data výplaty. Pro mnoho z nich by to znamenalo stokoruny navíc.

O lepší podmínky pro život v každém věku budeme usilovat i dál. Držte nám palce - a pokud chcete, klidně se přidejte k nám a staňte se třeba jednou z tváří projektu Senioři na palubě (https://seniori.pirati.cz/pridejte-se/). Rádi vás mezi sebe přivítáme.“ 🖤

Olga Richterová - poslankyně",NA,NA,NA,2021-04-15,2021-04-29,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,3500,3999,752415002110025,40000,44999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=752415002110025&access_token={access_token}
2021-04-15,Jak ve Sněmovně https://piratipracuji.cz/? A co se podle vás v březnu nejvíc povedlo? Všechny nejdůležitější výsledky najdete tradičně na našem webu!,NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,1000,1499,278928233720903,10000,14999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=278928233720903&access_token={access_token}
2021-04-15,Jak ve Sněmovně https://piratipracuji.cz/? A co se podle vás v březnu nejvíc povedlo? Všechny nejdůležitější výsledky najdete tradičně na našem webu!,NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,2000,2499,511002539896526,25000,29999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=511002539896526&access_token={access_token}
2021-04-15,Jak ve Sněmovně https://piratipracuji.cz/? A co se podle vás v březnu nejvíc povedlo? Všechny nejdůležitější výsledky najdete tradičně na našem webu!,NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,300,399,486134182431632,4000,4999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=486134182431632&access_token={access_token}
2021-04-15,"Tak dlouho bojovala paní ministryně Schillerová proti zvýšení základní daňové slevy na poplatníka, až se jejím schválením začala sama chlubit. Tak bychom paní ministryni pouze rádi připomněli, že návrh prosadil náš Mikuláš Ferjenčík zatímco ona zrovna devastovala státní rozpočet. Máme nicméně radost, že se slevu skutečně podařilo prosadit a spravedlivě tak pomoct všem občanům.",NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,500,599,2275918582540070,5000,5999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=2275918582540070&access_token={access_token}
2021-04-15,"Tak dlouho bojovala paní ministryně Schillerová proti zvýšení základní daňové slevy na poplatníka, až se jejím schválením začala sama chlubit. Tak bychom paní ministryni pouze rádi připomněli, že návrh prosadil náš Mikuláš Ferjenčík zatímco ona zrovna devastovala státní rozpočet. Máme nicméně radost, že se slevu skutečně podařilo prosadit a spravedlivě tak pomoct všem občanům.",NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,2000,2499,2866418100275833,40000,44999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=2866418100275833&access_token={access_token}
2021-04-15,"Tak dlouho bojovala paní ministryně Schillerová proti zvýšení základní daňové slevy na poplatníka, až se jejím schválením začala sama chlubit. Tak bychom paní ministryni pouze rádi připomněli, že návrh prosadil náš Mikuláš Ferjenčík zatímco ona zrovna devastovala státní rozpočet. Máme nicméně radost, že se slevu skutečně podařilo prosadit a spravedlivě tak pomoct všem občanům.",NA,NA,NA,2021-04-15,2021-04-19,CZK,Česká pirátská strana,109323929038,Česká pirátská strana,500,599,461520378264495,7000,7999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=461520378264495&access_token={access_token}
